date,open,high,low,close,adjclose,volume,ticker
2021-06-27,174.0000457763672,178.425048828125,170.70004272460938,170.96253967285156,152.19789123535156,85493785,POWERGRID.NS
2021-07-04,171.97503662109375,174.862548828125,171.22503662109375,172.6875457763672,153.7335662841797,23364664,POWERGRID.NS
2021-07-11,173.02503967285156,177.3750457763672,171.15003967285156,175.38754272460938,156.13722229003906,33263963,POWERGRID.NS
2021-07-18,175.38754272460938,177.22503662109375,171.52503967285156,174.7500457763672,155.56968688964844,33707015,POWERGRID.NS
2021-07-25,175.08753967285156,176.51254272460938,167.14999389648438,171.14999389648438,152.36476135253906,75282402,POWERGRID.NS
2021-08-01,171.5,176.60000610351562,169.3000030517578,175.0,155.79220581054688,49365123,POWERGRID.NS
2021-08-08,177.0,187.6999969482422,171.35000610351562,184.75,164.47206115722656,108378626,POWERGRID.NS
2021-08-15,184.0,186.0,177.0500030517578,178.60000610351562,158.99708557128906,60914334,POWERGRID.NS
2021-08-22,179.5,179.89999389648438,171.60000610351562,174.35000610351562,155.21356201171875,42232881,POWERGRID.NS
2021-08-29,175.1999969482422,177.8000030517578,172.8000030517578,175.5500030517578,156.28182983398438,71557370,POWERGRID.NS
2021-09-05,175.6999969482422,176.35000610351562,170.1999969482422,173.5,154.4568328857422,42663123,POWERGRID.NS
2021-09-12,174.25,181.64999389648438,172.6999969482422,178.8000030517578,161.98410034179688,55091446,POWERGRID.NS
2021-09-19,177.1999969482422,179.5,175.10000610351562,176.14999389648438,159.58331298828125,32901778,POWERGRID.NS
2021-09-26,176.5,198.0,175.10000610351562,191.85000610351562,173.80674743652344,103784282,POWERGRID.NS
2021-10-03,192.0,195.10000610351562,186.75,187.6999969482422,170.04705810546875,38839897,POWERGRID.NS
2021-10-10,190.0,205.9499969482422,189.3000030517578,204.64999389648438,185.40293884277344,55337310,POWERGRID.NS
2021-10-17,209.8000030517578,209.9499969482422,191.25,194.4499969482422,176.16221618652344,75962172,POWERGRID.NS
2021-10-24,194.4499969482422,195.0,181.3000030517578,185.0500030517578,167.64630126953125,37750669,POWERGRID.NS
2021-10-31,184.60000610351562,191.25,183.0,185.0500030517578,167.64630126953125,23407490,POWERGRID.NS
2021-11-07,187.60000610351562,190.35000610351562,180.3000030517578,182.0,164.8831329345703,40971266,POWERGRID.NS
2021-11-14,182.1999969482422,194.4499969482422,182.0,192.5,174.3956298828125,57847578,POWERGRID.NS
2021-11-21,194.39999389648438,207.4499969482422,192.0,202.0,183.0021514892578,70679798,POWERGRID.NS
2021-11-28,199.0,216.4499969482422,198.5,206.10000610351562,186.71656799316406,116633730,POWERGRID.NS
2021-12-05,207.35000610351562,208.0,201.35000610351562,202.64999389648438,183.59103393554688,30059868,POWERGRID.NS
2021-12-12,205.5,215.64999389648438,203.1999969482422,209.9499969482422,190.2044677734375,85138216,POWERGRID.NS
2021-12-19,210.75,212.64999389648438,198.0,205.39999389648438,186.0823974609375,59823337,POWERGRID.NS
2021-12-26,205.39999389648438,211.39999389648438,201.64999389648438,204.39999389648438,187.9049835205078,104160577,POWERGRID.NS
2022-01-02,205.39999389648438,213.0,204.14999389648438,205.1999969482422,188.64041137695312,36962576,POWERGRID.NS
2022-01-09,207.25,211.5,203.4499969482422,207.75,190.98463439941406,48014327,POWERGRID.NS
2022-01-16,209.14999389648438,219.25,201.0500030517578,215.10000610351562,197.7415008544922,67090701,POWERGRID.NS
2022-01-23,216.39999389648438,220.1999969482422,209.25,210.1999969482422,193.23692321777344,65762811,POWERGRID.NS
2022-01-30,212.0,217.8000030517578,209.10000610351562,209.6999969482422,192.77728271484375,37781152,POWERGRID.NS
2022-02-06,211.0500030517578,215.6999969482422,207.0500030517578,207.8000030517578,191.03060913085938,49521694,POWERGRID.NS
2022-02-13,206.9499969482422,206.9499969482422,195.25,195.6999969482422,179.9070587158203,61823771,POWERGRID.NS
2022-02-20,195.6999969482422,199.5,189.89999389648438,197.3000030517578,186.41749572753906,41136103,POWERGRID.NS
2022-02-27,197.4499969482422,219.35000610351562,196.0500030517578,215.0500030517578,203.1884765625,63780656,POWERGRID.NS
2022-03-06,210.5,223.39999389648438,206.60000610351562,212.4499969482422,200.73187255859375,73789880,POWERGRID.NS
2022-03-13,212.4499969482422,215.0500030517578,207.75,211.5500030517578,199.8815155029297,50644006,POWERGRID.NS
2022-03-20,216.0,216.0,204.0500030517578,209.64999389648438,198.0863037109375,46142345,POWERGRID.NS
2022-03-27,209.64999389648438,225.75,207.5,225.0500030517578,212.6368865966797,95626926,POWERGRID.NS
2022-04-03,226.0,239.89999389648438,224.0500030517578,232.60000610351562,219.7704620361328,47167032,POWERGRID.NS
2022-04-10,232.5,235.5500030517578,227.5500030517578,229.5,216.84144592285156,28649378,POWERGRID.NS
2022-04-17,229.5,233.35000610351562,223.4499969482422,225.4499969482422,213.01483154296875,50316068,POWERGRID.NS
2022-04-24,223.9499969482422,236.35000610351562,221.5,227.75,215.18795776367188,49887396,POWERGRID.NS
2022-05-01,225.89999389648438,240.64999389648438,225.89999389648438,238.39999389648438,225.2505340576172,52467090,POWERGRID.NS
2022-05-08,239.0,248.35000610351562,232.14999389648438,236.3000030517578,223.26637268066406,106606851,POWERGRID.NS
2022-05-15,235.5,239.3000030517578,221.64999389648438,229.0500030517578,216.41627502441406,54635176,POWERGRID.NS
2022-05-22,232.0,232.0,222.5500030517578,224.6999969482422,212.30618286132812,46164691,POWERGRID.NS
2022-05-29,224.5,235.14999389648438,224.3000030517578,226.0,213.5345001220703,54070298,POWERGRID.NS
2022-06-05,226.0,227.4499969482422,221.0,224.4499969482422,212.06996154785156,38642926,POWERGRID.NS
2022-06-12,221.85000610351562,227.3000030517578,210.25,211.35000610351562,199.6925506591797,48500897,POWERGRID.NS
2022-06-19,209.10000610351562,213.14999389648438,206.14999389648438,208.9499969482422,197.42491149902344,37299871,POWERGRID.NS
2022-06-26,213.35000610351562,215.0,205.1999969482422,206.5,195.11004638671875,74409588,POWERGRID.NS
2022-07-03,205.0500030517578,219.39999389648438,205.0500030517578,218.8000030517578,206.73162841796875,68008024,POWERGRID.NS
2022-07-10,220.0,221.25,208.8000030517578,209.3000030517578,197.755615234375,46879249,POWERGRID.NS
2022-07-17,210.35000610351562,213.9499969482422,208.5,210.0,198.41700744628906,49494630,POWERGRID.NS
2022-07-24,210.0,217.8000030517578,207.10000610351562,213.9499969482422,202.1491241455078,41941182,POWERGRID.NS
2022-07-31,215.0500030517578,224.75,214.14999389648438,223.64999389648438,211.31410217285156,49577127,POWERGRID.NS
2022-08-07,225.0,228.60000610351562,220.5500030517578,228.0500030517578,215.47142028808594,26472748,POWERGRID.NS
2022-08-14,228.0500030517578,231.6999969482422,225.6999969482422,228.14999389648438,215.56588745117188,32785296,POWERGRID.NS
2022-08-21,228.10000610351562,231.1999969482422,224.1999969482422,230.4499969482422,219.87745666503906,38393911,POWERGRID.NS
2022-08-28,228.25,230.25,223.8000030517578,224.1999969482422,213.9141845703125,26053373,POWERGRID.NS
2022-09-04,225.0,228.0,221.6999969482422,222.89999389648438,212.673828125,42281764,POWERGRID.NS
2022-09-11,223.5500030517578,238.4499969482422,222.1999969482422,235.64999389648438,224.83889770507812,73602206,POWERGRID.NS
2022-09-18,235.9499969482422,238.10000610351562,198.10000610351562,202.5500030517578,193.2574462890625,121484333,POWERGRID.NS
2022-09-25,200.0,218.6999969482422,186.35000610351562,212.1999969482422,202.4647216796875,280658691,POWERGRID.NS
2022-10-02,213.0,214.64999389648438,204.0,209.39999389648438,199.79318237304688,49421845,POWERGRID.NS
2022-10-09,207.9499969482422,218.0,206.5500030517578,212.64999389648438,202.8940887451172,82298861,POWERGRID.NS
2022-10-16,211.9499969482422,218.89999389648438,211.0,217.3000030517578,207.33074951171875,46783529,POWERGRID.NS
2022-10-23,219.8000030517578,229.0,214.25,226.8000030517578,216.39491271972656,43292938,POWERGRID.NS
2022-10-30,227.9499969482422,236.5500030517578,225.0,226.14999389648438,215.7747344970703,42958721,POWERGRID.NS
2022-11-06,227.3000030517578,231.89999389648438,213.5,214.0500030517578,204.2298583984375,49526031,POWERGRID.NS
2022-11-13,210.9499969482422,220.4499969482422,209.64999389648438,218.35000610351562,208.3325958251953,44117579,POWERGRID.NS
2022-11-20,217.5,221.0,214.25,220.60000610351562,215.5135498046875,30900744,POWERGRID.NS
2022-11-27,219.14999389648438,224.9499969482422,217.64999389648438,219.8000030517578,214.7319793701172,40832303,POWERGRID.NS
2022-12-04,219.6999969482422,224.14999389648438,215.6999969482422,217.1999969482422,212.19192504882812,38091261,POWERGRID.NS
2022-12-11,216.0,220.5500030517578,212.60000610351562,213.1999969482422,208.28416442871094,32278222,POWERGRID.NS
2022-12-18,214.0500030517578,219.1999969482422,210.4499969482422,211.25,206.37911987304688,24617041,POWERGRID.NS
2022-12-25,211.5,218.39999389648438,210.9499969482422,213.6999969482422,208.7726287841797,47981806,POWERGRID.NS
2023-01-01,214.5500030517578,216.1999969482422,206.60000610351562,208.10000610351562,203.3017578125,38678272,POWERGRID.NS
2023-01-08,209.1999969482422,215.35000610351562,204.25,214.0,209.0657196044922,79978212,POWERGRID.NS
2023-01-15,215.0,223.89999389648438,212.6999969482422,223.25,218.10243225097656,40675198,POWERGRID.NS
2023-01-22,224.0,228.3000030517578,217.0,219.25,214.19467163085938,27595080,POWERGRID.NS
2023-01-29,218.0,225.0,210.39999389648438,214.85000610351562,209.8961181640625,66876333,POWERGRID.NS
2023-02-05,213.4499969482422,218.1999969482422,210.4499969482422,214.10000610351562,209.16342163085938,35489768,POWERGRID.NS
2023-02-12,214.10000610351562,217.0500030517578,212.75,213.8000030517578,213.8000030517578,24211933,POWERGRID.NS
2023-02-19,215.60000610351562,218.75,212.39999389648438,215.0500030517578,215.0500030517578,32120038,POWERGRID.NS
2023-02-26,216.4499969482422,225.4499969482422,214.5500030517578,222.10000610351562,222.10000610351562,117659558,POWERGRID.NS
2023-03-05,224.0,230.4499969482422,222.25,226.5500030517578,226.5500030517578,38098906,POWERGRID.NS
2023-03-12,228.0500030517578,234.0,224.0,229.6999969482422,229.6999969482422,65377478,POWERGRID.NS
2023-03-19,225.3000030517578,229.39999389648438,220.8000030517578,222.39999389648438,222.39999389648438,41705259,POWERGRID.NS
2023-03-26,222.89999389648438,226.75,218.6999969482422,225.6999969482422,225.6999969482422,43963663,POWERGRID.NS
2023-04-02,227.35000610351562,227.39999389648438,223.6999969482422,225.25,225.25,17959105,POWERGRID.NS
2023-04-09,225.1999969482422,232.0,225.0,231.1999969482422,231.1999969482422,22349748,POWERGRID.NS
2023-04-16,232.60000610351562,239.89999389648438,228.64999389648438,231.5500030517578,231.5500030517578,41926105,POWERGRID.NS
2023-04-23,231.0,239.5,229.9499969482422,237.25,237.25,36018552,POWERGRID.NS
2023-04-30,237.25,242.0,234.9499969482422,241.0500030517578,241.0500030517578,18456263,POWERGRID.NS
2023-05-07,241.85000610351562,249.60000610351562,241.10000610351562,241.75,241.75,40563905,POWERGRID.NS
2023-05-14,243.39999389648438,245.64999389648438,232.0,233.6999969482422,233.6999969482422,44802466,POWERGRID.NS
2023-05-21,234.6999969482422,240.3000030517578,232.64999389648438,237.3000030517578,237.3000030517578,39912909,POWERGRID.NS
2023-05-28,238.1999969482422,238.35000610351562,230.0,234.60000610351562,234.60000610351562,64976215,POWERGRID.NS
2023-06-04,236.4499969482422,245.5,234.4499969482422,244.89999389648438,244.89999389648438,56863841,POWERGRID.NS
2023-06-11,245.0,247.35000610351562,241.1999969482422,246.4499969482422,246.4499969482422,33273499,POWERGRID.NS
2023-06-18,246.4499969482422,259.04998779296875,242.39999389648438,250.10000610351562,250.10000610351562,51040849,POWERGRID.NS
2023-06-25,250.0,250.25,247.14999389648438,248.5,248.5,5479022,POWERGRID.NS
